Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
300243,2015/12/31,1245234906,778476363.6,466758542.8,59001300.98
300243,2016/6/30,1174665795,696490128.9,478175666.3,24905448.7
300243,2016/12/31,864191091.9,383502388.2,480688703.8,23157529.29
300243,2017/6/30,979698514.5,484154384.3,495544130.2,20544341.83
300243,2017/12/31,878111243.2,367319287.2,510791955.9,40615877.92
300243,2018/6/30,1017118193,438242053.4,578876139.4,67949190.04
300244,2014/6/30,903625063.7,227553699.5,676071364.2,81173893.3
300244,2014/12/31,1108706230,406864689.9,701841540.5,150216861.9
300244,2015/6/30,1627096583,754019698.4,873076884.9,98586105.76
300244,2015/12/31,2292182867,1233381723,1058801144,194540383.6
300244,2016/6/30,4084898049,1766871211,2318026838,194395714.4
300244,2016/12/31,5717513499,3171599721,2545913777,415852395.5
300244,2017/6/30,6251152790,3578408170,2672744620,289312817.8
300244,2017/12/31,7389643137,4442845548,2946797589,592902416.7
300244,2018/6/30,9095816813,5583896151,3511920662,357669695.4
300245,2014/6/30,734692708.3,113411853.6,621280854.7,23969406.44
300245,2014/12/31,786911274.1,95964397.27,690946876.8,80160734.24
300245,2015/6/30,775748714.3,75997128.65,699751585.7,22929371.02
300245,2015/12/31,815914970.2,120316126,695598844.3,33069331.82
300245,2016/6/30,897053728.2,100947384.4,796106343.9,40530797.38
300245,2016/12/31,999302513.4,240601629.3,758700884,51500924.02
300245,2017/6/30,938850070.2,153961843.5,784888226.7,45637593.78
300245,2017/12/31,1525737049,154331296.2,1371405753,47992097.01
300245,2018/6/30,1492846239,114521993.9,1378324246,37935549.8
300246,2014/6/30,480584336.7,78197498.52,402386838.2,16048109.53
300246,2014/12/31,519006063.9,91065969,427940094.9,36422283.97
300246,2015/6/30,528537093.4,99060995.27,429476098.1,4566228.71
300246,2015/12/31,580646986.6,119777560.4,460869426.2,24441369.04
300246,2016/6/30,645263418.8,157591143.6,487672275.2,36252902.32
300246,2016/12/31,686565900.5,182292022.5,504273878,83307948.76
300246,2017/6/30,714755450.4,175229274.6,539526175.8,47605377.61
300246,2017/12/31,800223983.7,246145507.5,554078476.2,86389094.49
300246,2018/6/30,862782422.6,275560752.4,587221670.2,46955444.55
300247,2014/6/30,705158852.1,108007654.5,597151197.6,11780252.97
300247,2014/12/31,798757692.9,122864182.5,675893510.5,20662909.83
300247,2015/6/30,901804872.3,203802594.6,698002277.7,11980739.05
300247,2015/12/31,1931536053,453935115.6,1477600937,35874800.51
300247,2016/6/30,1894900526,407712720.6,1487187805,13305488.72
300247,2016/12/31,2858739052,512385500.8,2346353551,80857572.43
300247,2017/6/30,2884312269,524713397.7,2359598871,40085143.26
300247,2017/12/31,3069523158,612238862.5,2457284296,74112265.25
300247,2018/6/30,2972602513,507791047.4,2464811466,28674619.47
300248,2014/6/30,591517289.3,77900850.42,513616438.9,477347.45
300248,2014/12/31,646688096.5,95843170.21,550844926.3,31733595.95
300248,2015/6/30,640021674.4,103675290,536346384.4,-3992502.78
300248,2015/12/31,1345338233,521103690.4,824234542.6,66315104.43
300248,2016/6/30,1271926928,456229118.6,815697809,-8025805.69
300248,2016/12/31,1814313796,597048210.2,1217265585,73790048.02
300248,2017/6/30,1682050652,462589330.4,1219461322,-1533814.67
300248,2017/12/31,2038092540,657616937.7,1380475602,130516413.9
300248,2018/6/30,1833358062,483294814.4,1350063248,-11997464.69
300249,2014/6/30,716355625.9,199022345.7,517333280.2,7338914.06
300249,2014/12/31,1435927655,608350416.3,827577238.9,27088158.21
300249,2015/6/30,1445101052,609479344.3,835621707.5,-7081273.24
300249,2015/12/31,1581386402,698132944.9,883253457.1,28380851.48
300249,2016/6/30,1859121243,941057258.4,918063984.4,17867443.74
300249,2016/12/31,2180374184,1258289583,922084600.5,-12546393.81
300249,2017/6/30,2304078694,1367228609,936850084.9,5886641.62
300249,2017/12/31,2503681484,1543194519,960486964.8,91182054.33
300249,2018/6/30,2722375413,1742564930,979810483.8,45597746.42
300250,2014/6/30,456154493.2,57135284.92,399019208.3,16279287.58
300250,2014/12/31,491535516.5,61943460.1,429592056.4,33865073.89
300250,2015/6/30,890184606,136305325,753879281,5720860.56
300250,2015/12/31,950452326.4,135706596.8,814745729.6,56735910.55
300250,2016/6/30,1737273717,182520611.3,1554753106,45331266.4
300250,2016/12/31,1820082047,178617545.2,1641464502,111771429.9
300250,2017/6/30,1765945165,144545266.6,1621399898,4624337.77
300250,2017/12/31,1850680168,165384662.4,1685295506,31444582.31
300250,2018/6/30,1701492450,138995733.3,1562496716,21483507.04
300251,2014/6/30,2796578046,525009457.6,2271568588,117687688.7
300251,2014/12/31,4983775293,1736919492,3246855802,411909799.8
300251,2015/6/30,7761083406,1218319020,6542764386,91030499.83
300251,2015/12/31,8189211693,1218262304,6970949388,433307828.6
300251,2016/6/30,8721247663,1609273985,7111973678,341469210.1
300251,2016/12/31,9149512655,2032118394,7117394261,794799352
300251,2017/6/30,9091114465,1866304633,7224809832,402119168.2
300251,2017/12/31,11884462718,3429697782,8454764936,672007490
300251,2018/6/30,12619542933,2950173112,9669369821,2453103933
300252,2014/6/30,1876661777,1104329230,772332546.8,57292150.8
300252,2014/12/31,1815215921,1012677469,802538451.4,95251192.42
300252,2015/6/30,2044439748,1234113861,810325887.2,88942231.86
300252,2015/12/31,2344303342,1467954253,876349089.3,162356015.8
300252,2016/6/30,2578931634,1601807265,977124368.7,148397809.6
300252,2016/12/31,4063568915,1798842626,2264726289,240317856.1
300252,2017/6/30,4835346305,2324077885,2511268420,144806977.2
300252,2017/12/31,5880344364,3286022466,2594321898,189820864.5
300252,2018/6/30,5943263626,3272293269,2670970357,144067192.7
300253,2014/6/30,761658415.4,109029922.8,652628492.7,25241521.14
300253,2014/12/31,1218023556,425932200.1,792091356.2,89765029.56
300253,2015/6/30,1257651614,415178933.8,842472680.5,37248424.63
300253,2015/12/31,1734855039,687181631.5,1047673407,101704745.5
300253,2016/6/30,2979004703,731173555.8,2247831147,463499120.3
300253,2016/12/31,3346709239,939970674.9,2406738564,517708851.1
300253,2017/6/30,3374495065,909568954.8,2464926110,84479877.9
300253,2017/12/31,3712302568,1053316035,2658986533,257396000.4
300253,2018/6/30,3777721307,892263928.8,2885457379,99752314.18
300254,2014/6/30,1025959901,250920174.4,775039726.9,26319537.43
300254,2014/12/31,1181337685,358174790.1,823162895.1,51646169.47
300254,2015/6/30,1142092739,472702444.9,669390293.9,23570710.92
300254,2015/12/31,1308430619,435933998.1,872496621.3,30869171.86
300254,2016/6/30,1456922126,525491165.6,931430960.4,27894399.09
300254,2016/12/31,1432590080,477739796.5,954850283.2,23708434.87
300254,2017/6/30,1527193516,561179508.7,966014007.4,28402768.78
300254,2017/12/31,1518593270,547419290.4,971173980.1,28818086.17
300254,2018/6/30,1487603866,545973508.7,941630357.7,19940878.99
300255,2014/6/30,1964684326,622789230.8,1341895095,59854119.88
300255,2014/12/31,2044757780,617868558.9,1426889221,147488544.2
300255,2015/6/30,2179792707,704781279.7,1475011427,64607612.61
300255,2015/12/31,2328271396,757072504.8,1571198891,174267985.5
300255,2016/6/30,2563359207,861118857.7,1702240349,80204184.49
300255,2016/12/31,3131972439,842590724.4,2289381714,198865592.2
300255,2017/6/30,3163043071,801109815.5,2361933255,99858284.06
300255,2017/12/31,3530047343,1094656127,2435391216,235560409.2
300255,2018/6/30,3830946009,1393948951,2436997058,124294866.5
300256,2014/6/30,2659014243,1043450830,1615563413,-25422207.94
300256,2014/12/31,3044596755,1390249779,1654346976,19246797.35
300256,2015/6/30,5572960007,2717737958,2855222050,13997108.54
300256,2015/12/31,6361494501,3094771468,3266723033,56534912.09
300256,2016/6/30,6782289452,3472126113,3310163340,30402906.17
300256,2016/12/31,7844117024,4482028872,3362088152,49376276.75
300256,2017/6/30,8476002737,5016681566,3459321171,39948759.2
300256,2017/12/31,8968504805,5532106803,3436398002,54173476.1
300256,2018/6/30,9120864287,5663796596,3457067691,37747971.16
300257,2014/6/30,4101376008,675293084.5,3426082923,241225724.9
300257,2014/12/31,4345828995,939137649.4,3406691346,400465548.1
300257,2015/6/30,4474979524,1147747812,3327231712,177249324.6
300257,2015/12/31,4225255979,866189189.4,3359066790,221368944.7
300257,2016/6/30,4551293154,1150683896,3400609258,55347379.44
300257,2016/12/31,5029383256,1541035689,3488347568,111616006.8
300257,2017/6/30,5342218462,1974852258,3367366204,45926574.08
300257,2017/12/31,5983242368,2601963866,3381278502,131747024.2
300257,2018/6/30,7065657622,3697081219,3368576404,73917978.48
300258,2014/6/30,1496095202,380923800.8,1115171401,67939424.23
300258,2014/12/31,1587874458,409233677.4,1178640781,139896331
300258,2015/6/30,1739504648,521195623.1,1218309025,76106042.02
300258,2015/12/31,1804462307,513093012.1,1291369295,160739029.9
300258,2016/6/30,1812993190,457698619.8,1355294571,101798400.2
300258,2016/12/31,2045692802,591110298.8,1454582504,217761861.1
300258,2017/6/30,2210008727,669794535.5,1540214191,156315768.7
300258,2017/12/31,2390809544,723927910.9,1666881633,296073683.2
300258,2018/6/30,2632871915,856490973,1776380942,186503408.8
300259,2014/6/30,839667970.7,110811711,728856259.7,32487191.94
300259,2014/12/31,964763119.9,159133728.7,805629391.1,102247598.9
300259,2015/6/30,985243481.5,174820917.9,810422563.6,30920510.69
300259,2015/12/31,1030942935,148368754.6,882574180.3,74091958.23
300259,2016/6/30,1075134058,169615315.3,905518742.9,40583231.95
300259,2016/12/31,2044918601,266365232.9,1778553368,103417274.7
300259,2017/6/30,2091011133,287646511.1,1803364622,38438447.85
300259,2017/12/31,2304904447,360578305.1,1944326142,190956399.5
300259,2018/6/30,2269812920,359372438.4,1910440481,63089016.44
300260,2014/6/30,951339112,287018434.2,664320677.8,6054990
300260,2014/12/31,949884869.1,287625883.8,662258985.3,6962623.59
300260,2015/6/30,1007287596,343790387.5,663497208.8,3760586.62
300260,2015/12/31,1014855702,356199367.1,658656334.7,-1482253.62
300260,2016/6/30,1003872064,345254875.7,658617188.2,2554030.03
300260,2016/12/31,1008839992,344539456.5,664300535.5,12455609.8
300260,2017/6/30,1066939276,401324915.6,665614360.6,13640724.65
300260,2017/12/31,1152183492,466005224.8,686178267.7,28388625.59
300260,2018/6/30,1930853559,1219429049,711424510.7,26575540.96
300261,2014/6/30,1294291280,606688588.6,687602691.4,34936407.96
300261,2014/12/31,1312267208,603715071.3,708552136.5,57757037.85
300261,2015/6/30,1488052548,756576343.9,731476203.8,43944966.13
300261,2015/12/31,1578763552,822759697.5,756003854.1,70999182.7
300261,2016/6/30,1870929312,824026262,1046903050,14265914.07
300261,2016/12/31,1895418233,843646222.9,1051772010,15587419.71
300261,2017/6/30,2152867466,1080298462,1072569004,49762891.43
300261,2017/12/31,3184229174,1231764340,1952464834,77739782.82
300261,2018/6/30,3558024832,1511553700,2046471132,93301633.93
300262,2014/6/30,1182581443,634082267.2,548499176.1,23294270.78
300262,2014/12/31,1189688969,581913351.6,607775617.2,94996711.91
300262,2015/6/30,1430070406,782691294.8,647379111.1,44999172.51
300262,2015/12/31,1768049922,1076008572,692041350,95659111.22
300262,2016/6/30,2537424545,1756413267,781011277.4,95699218.38
300262,2016/12/31,3563923691,1545788336,2018135355,180664423
300262,2017/6/30,4362158054,2239993813,2122164241,151748343.6
300262,2017/12/31,4436133594,2283664085,2152469509,164604953.3
300262,2018/6/30,4895736373,2626902857,2268833516,144653260.7
300263,2014/6/30,2203357245,751156973.6,1452200272,55600825.7
300263,2014/12/31,2677773690,1116959937,1560813753,167771441.1
300263,2015/6/30,3700148897,1398738036,2301410861,61063394.79
300263,2015/12/31,3621044595,1183285697,2437758899,164803742.8
300263,2016/6/30,3415015528,956138185.5,2458877342,13386347.91
300263,2016/12/31,3318156104,853061156.9,2465094948,6744663.88
300263,2017/6/30,3344958561,838406592.1,2506551969,30042846.14
300263,2017/12/31,3654756857,1064147530,2590609327,66854110.08
300263,2018/6/30,3842392551,1195391337,2647001214,75079512.44
300264,2014/6/30,613005533,18357305.52,594648227.4,-10938378.36
300264,2014/12/31,671613986,33527236.02,638086749.9,8405687.99
300264,2015/6/30,632408232.3,21280458.27,611127774.1,-13340501.47
300264,2015/12/31,662863754.4,40743522.62,622120231.8,-9168116.87
300264,2016/6/30,690048851.5,74096304.13,615952547.4,-13795719.78
300264,2016/12/31,896103747.9,267364055.4,628739692.4,-2580233.12
300264,2017/6/30,843374465.3,241395368.9,601979096.4,-34599634.51
300264,2017/12/31,910645897.2,366029164,544616733.2,-75390027.68
300264,2018/6/30,857961096.1,310883400.7,547077695.4,-746506.66
300265,2014/6/30,1215040215,450917726,764122489.2,15484332.73
300265,2014/12/31,1202632107,421333276.7,781298830.3,32989465.13
300265,2015/6/30,1297168735,509225170.9,787943563.9,21997057.24
300265,2015/12/31,1309070947,450260223.2,858810724.1,99063017.78
300265,2016/6/30,1530976682,602352482.4,928624200,77515114.87
300265,2016/12/31,2027646574,1091615508,936031066.6,112248202.5
300265,2017/6/30,2149465798,1165384998,984080800.9,42559257.06
300265,2017/12/31,2110876801,1122590915,988285885.9,52601960.27
300265,2018/6/30,2223536255,1205348734,1018187520,29517380.88
300266,2014/6/30,1327985437,382426722.8,945558714.1,21587650.77
300266,2014/12/31,1508687961,463022551.4,1045665410,85728005.67
300266,2015/6/30,1537189760,446911869.3,1090277891,43718510.38
300266,2015/12/31,1883000982,702765691.3,1180235291,115425703.4
300266,2016/6/30,5009011555,2025917230,2983094326,134118799.9
300266,2016/12/31,6028814464,3041850135,2986964330,224969665
300266,2017/6/30,7771905997,4537959060,3233946937,319043584.4
300266,2017/12/31,9477937437,5555544138,3922393299,395851230.7
300266,2018/6/30,10910540066,6783994967,4126545099,166871953.2
300267,2014/6/30,1766487301,282663133.3,1483824167,158873018.1
300267,2014/12/31,2220553961,542644719.7,1677909241,330456884.9
300267,2015/6/30,2946570208,972897207.7,1973673000,307727808
300267,2015/12/31,4785495643,544099371.7,4241396272,630429901.9
300267,2016/6/30,5000758062,306056506.9,4694701556,541976415.1
300267,2016/12/31,5433246284,419974853.6,5013271431,824982691.1
300267,2017/6/30,6425692770,833974777.6,5591717992,426321658.8
300267,2017/12/31,5720067520,308366558.4,5411700961,589199103.6
300267,2018/6/30,5906734756,302522001.4,5604212754,249310238.8
300268,2014/6/30,424066549.1,140255951.2,283810597.9,-16895786.84
300268,2014/12/31,423179864,118715568.3,304464295.7,-8212998.12
300268,2015/6/30,338567562.6,47730696.1,290836866.5,-13388132.47
300268,2015/12/31,266120921.2,61099798.72,205021122.5,-99624307.21
300268,2016/6/30,258696408,58842367.21,199854040.8,-5427082.38
300268,2016/12/31,238419741.6,27518934.65,210900807,-4076631.79
300268,2017/6/30,228516419.6,23598415.26,204918004.4,-6463486.61
300268,2017/12/31,1052811431,702370312.3,350441118.8,19974482.47
300268,2018/6/30,1173548875,818136743.5,355412131,3295545.12
300269,2014/6/30,1818682824,361817990.4,1456864834,37341821.68
300269,2014/12/31,2051926161,485688579.7,1566237581,157801492.3
300269,2015/6/30,3130778652,614906329.3,2515872322,105937248.6
300269,2015/12/31,3259624807,621587366.6,2638037440,253288973.4
300269,2016/6/30,6873246799,1781717818,5091528982,150256399.6
300269,2016/12/31,7430064283,2073472587,5356591696,452310826.3
300269,2017/6/30,8012083006,2605504052,5406578954,203497777.8
300269,2017/12/31,8321680493,3429075143,4892605350,-183304839.8
300269,2018/6/30,7775319174,2717095194,5058223980,138190984.6
300270,2014/6/30,577206096.9,49700341.52,527505755.4,14899868.13
300270,2014/12/31,665323339.4,138666462.6,526656876.8,32941056.31
300270,2015/6/30,714150398.1,151745870.2,562404528,14879410.65
300270,2015/12/31,775627981.3,197875146.7,577752834.6,10845716.17
300270,2016/6/30,857746302.6,240023280.9,617723021.7,30806131.74
300270,2016/12/31,900841382.3,275416042,625425340.4,21322928.3
300270,2017/6/30,938830935,278498686.6,660332248.3,33259552.56
300270,2017/12/31,1109530524,432138004.9,677392518.7,46608037.7
300270,2018/6/30,1571650377,480983380.6,1090666996,33147710.7
300271,2014/6/30,1397294188,357060050.8,1040234137,58927983.11
300271,2014/12/31,1788814449,635450257.6,1153364192,126974427.4
300271,2015/6/30,2172389460,775880672.8,1396508787,74020312.96
300271,2015/12/31,2677274090,1124718080,1552556010,185049286.2
300271,2016/6/30,2542112475,858753906.1,1683358569,109089667.6
300271,2016/12/31,2876868376,1028577722,1848290654,230498601.5
300271,2017/6/30,2932496776,915877170.7,2016619605,164947886.1
300271,2017/12/31,5131044860,1360802330,3770242530,422252347.6
300271,2018/6/30,4980321453,945819143.8,4034502309,226626803.5
300272,2014/6/30,572220690.9,59400128.63,512820562.3,31665400.23
300272,2014/12/31,869486959.4,98396617.16,771090342.2,78406882.09
300272,2015/6/30,929807368.5,138005743.4,791801625.1,34612550.12
300272,2015/12/31,1268180635,374251085.9,893929549.4,82134696.03
300272,2016/6/30,1689102244,789698820.4,899403423.4,37276574.68
